S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
184,https://therapeuticendeavors.com,274364.869443,3,4,96,12319,51,95,0.098694,0.07625,0.22213,1.214562,10823068,22532096,3644
185,https://washingtoncenterforcognitivetherapy.com,274367.003166,5,5,75,18485,107,177,0.053197,0.068633,0.128812,0.43089,7054288,11042816,5532
186,https://burtslaw.com,274370.034943,31,28,1475,121511,516,598,0.253262,0.348109,1.150166,3.085508,33638008,52973568,4923
187,https://www.hairbeautyink.com.au,274374.587443,4,5,1474,145412,68,179,0.214456,0.359466,1.397868,4.648816,20585276,38649856,8172
188,https://www.plamnina.com,274375.824882,2,2,450,15436,23,77,0.115074,0.033609,0.45921,1.326041,21835388,41402368,3003
189,https://an-der-elbe-wohnen.de,274376.71839,1,1,378,13895,46,130,0.062527,0.092142,0.105133,1.218882,5897396,11882496,9144
190,https://www.agendax.net,274377.364464,3,2,217,16822,151,333,0.626897,0.069083,0.757649,1.849004,8901860,18374656,14598
191,https://wjilaw.com,274378.629004,2,6,848,54705,54,252,0.466135,0.149868,0.597471,1.880789,23783476,43409408,9569
192,https://www.neuville-en-ferrain.fr,274380.330226,11,11,27,76049,32,140,0.141775,0.171135,0.015807,0.884444,1174336,4481024,3913
193,https://luciahunziker.com,274382.146938,1,2,571,29954,78,151,0.048997,0.568997,0.390416,1.650958,22560088,40353792,4909
194,https://bluesupplycompany.com,274382.546929,3,9,122,6062,30,48,0.015371,0.017414,0.212123,0.393065,8933648,18972672,3420
195,http://www.jeffsaxophone.com,274384.0446,3,1,2,3837,5,3,0.004155,0.000925,0.005698,0.037217,1871816,3694592,1411
196,http://www.gabrielshill.com,274385.699995,3,1,0,162,6,1,0.00345,0.000366,0,0.026195,1183432,3035136,1381
197,https://www.cskyd.com,274388.04908,2,2,36,17397,27,35,0.218925,0.057798,0.004412,0.523559,1219776,3035136,9126
198,http://frankyarchitect.com,274391.566306,2,2,60,5448,47,97,0.026913,0.065073,0.088278,0.872131,4600360,10510336,5879
199,https://www.apexway.com.tw,274393.494089,1,3,901,42181,135,438,0.238961,0.171349,0.389882,1.407959,12509272,21278720,2291
200,https://www.westmountins.com,274393.870235,24,8,47,6627,23,33,0.062938,0.051081,1.022694,1.252973,4767484,7626752,4299
201,https://cherielouve.com,274395.06268,9,14,461,45878,188,430,0.255327,0.274622,1.052168,2.607663,23442432,41476096,8946
